Date,Revenue,target,robust_z,abs_robust_z,diff_1,abs_diff_1,diff_7,abs_diff_7,promo_active,dow,month,COGS
2020-05-28,7125254.26,Revenue,2.691283834497017,2.691283834497017,2724875.42,2724875.42,2626425.8199999994,2626425.8199999994,0,3,5,
2019-05-30,10560540.55,Revenue,2.685610547232346,2.685610547232346,3866343.4700000007,3866343.4700000007,5501251.160000001,5501251.160000001,0,3,5,
2013-03-14,6692797.3,Revenue,2.683384612223942,2.683384612223942,2357423.9299999997,2357423.9299999997,2675111.63,2675111.63,0,3,3,
2016-05-19,,COGS,2.6813755498727403,2.6813755498727403,2252396.42,2252396.42,273720.5700000003,273720.5700000003,0,3,5,9063577.59
2014-07-30,9849002.97,Revenue,2.680251115489944,2.680251115489944,1523066.6500000004,1523066.6500000004,2282971.8000000007,2282971.8000000007,0,2,7,
2013-03-27,6872130.59,Revenue,2.6726199507317006,2.6726199507317006,1140698.37,1140698.37,1880025.3999999994,1880025.3999999994,1,2,3,
2021-06-03,6367799.03,Revenue,2.670126642958328,2.670126642958328,-592999.1799999997,592999.1799999997,-952711.04,952711.04,0,3,6,
2018-06-26,10888893.34,Revenue,2.667190585620561,2.667190585620561,2144408.0199999996,2144408.0199999996,297039.0700000003,297039.0700000003,1,1,6,
2020-05-31,7068160.11,Revenue,2.6573977543460026,2.6573977543460026,-1502990.0599999996,1502990.0599999996,2367510.0700000003,2367510.0700000003,0,6,5,
2019-08-28,,COGS,2.6543812865638783,2.6543812865638783,3809766.6499999994,3809766.6499999994,3230553.6199999996,3230553.6199999996,1,2,8,7205663.14
2016-08-01,10793582.2,Revenue,2.6438809202416746,2.6438809202416746,-221687.36000000127,221687.36000000127,4190771.339999999,4190771.339999999,0,0,8,
2022-02-28,6007208.86,Revenue,2.642448104410005,2.642448104410005,354868.11000000034,354868.11000000034,2775329.37,2775329.37,0,0,2,
2016-04-03,10576481.39,Revenue,2.6341853602503535,2.6341853602503535,-2547007.01,2547007.01,4435366.790000001,4435366.790000001,1,6,4,
2020-04-03,6784809.88,Revenue,2.6156146116878203,2.6156146116878203,-792899.2999999998,792899.2999999998,1492160.33,1492160.33,1,4,4,
2016-04-25,,COGS,2.6137083747881635,2.6137083747881635,2455078.5700000003,2455078.5700000003,2427256.88,2427256.88,0,0,4,8923524.58
2015-06-02,10370270.22,Revenue,2.611487092374214,2.611487092374214,-2337130.34,2337130.34,3120203.1500000004,3120203.1500000004,0,1,6,
2021-07-30,6548042.77,Revenue,2.602126188054845,2.602126188054845,1000185.0899999999,1000185.0899999999,2162827.3599999994,2162827.3599999994,1,4,7,
2018-08-30,10819458.93,Revenue,2.601619645654186,2.601619645654186,488706.58999999985,488706.58999999985,5426938.489999999,5426938.489999999,1,3,8,
2015-06-29,10266326.47,Revenue,2.590804289180085,2.590804289180085,3218215.660000001,3218215.660000001,2175205.7200000007,2175205.7200000007,1,0,6,
2015-07-30,10296776.67,Revenue,2.5784927283140124,2.5784927283140124,825791.4299999997,825791.4299999997,4055196.83,4055196.83,1,3,7,
2014-07-01,9836345.7,Revenue,2.576652048993828,2.576652048993828,875561.2999999989,875561.2999999989,1517594.339999999,1517594.339999999,1,1,7,
2016-07-28,10561338.25,Revenue,2.5676281530046077,2.5676281530046077,2680774.3899999997,2680774.3899999997,4326749.15,4326749.15,0,3,7,
2019-05-30,,COGS,2.566631069927375,2.566631069927375,3339966.2299999995,3339966.2299999995,4374412.049999999,4374412.049999999,0,3,5,8440357.87
2017-06-30,,COGS,2.5617663483424526,2.5617663483424526,-4146745.5700000003,4146745.5700000003,4786445.78,4786445.78,1,4,6,10016805.64
2017-04-03,11986923.68,Revenue,2.55937094262921,2.55937094262921,-2763113.9700000007,2763113.9700000007,5296644.569999999,5296644.569999999,1,0,4,
2017-04-26,11677117.94,Revenue,2.5589245146228747,2.5589245146228747,3387740.26,3387740.26,3048336.3599999994,3048336.3599999994,0,2,4,
2018-04-28,10502784.65,Revenue,2.5428593544334213,2.5428593544334213,2586605.340000001,2586605.340000001,3708980.8200000003,3708980.8200000003,0,5,4,
2016-07-31,,COGS,2.5271699662391702,2.5271699662391702,3866009.4300000006,3866009.4300000006,4912829.050000001,4912829.050000001,0,6,7,8901256.98
2015-09-27,,COGS,2.493781051583619,2.493781051583619,2672922.6899999995,2672922.6899999995,3245670.09,3245670.09,1,6,9,8445286.43
2018-05-29,10262818.32,Revenue,2.4445400442965557,2.4445400442965557,2824245.0700000003,2824245.0700000003,2415696.3500000006,2415696.3500000006,0,1,5,
2015-04-25,9981817.81,Revenue,2.438069001965045,2.438069001965045,3403317.130000001,3403317.130000001,2549090.74,2549090.74,0,5,4,
2018-05-23,,COGS,2.4110497742807397,2.4110497742807397,3236722.249999999,3236722.249999999,1969350.249999999,1969350.249999999,0,2,5,9369180.79
2014-05-02,9037359.63,Revenue,2.3718734374048123,2.3718734374048123,-4252515.819999998,4252515.819999998,1740229.910000001,1740229.910000001,0,4,5,
2017-08-29,,COGS,2.3640147613226126,2.3640147613226126,4393588.789999999,4393588.789999999,5448170.619999999,5448170.619999999,1,1,8,9554867.54
2018-08-02,10106943.25,Revenue,2.341062595510894,2.341062595510894,-3679408.66,3679408.66,3643434.9299999997,3643434.9299999997,0,3,8,
2017-04-26,,COGS,2.331694143378937,2.331694143378937,2738984.619999999,2738984.619999999,2621748.9799999995,2621748.9799999995,0,2,4,9490915.85
2014-05-14,8953168.22,Revenue,2.3252486992372425,2.3252486992372425,2596134.160000001,2596134.160000001,2778144.2200000007,2778144.2200000007,0,2,5,
2015-04-25,,COGS,2.2669397626463614,2.2669397626463614,2598233.09,2598233.09,1995454.9000000004,1995454.9000000004,0,5,4,7741342.2
2019-03-30,,COGS,2.2355959370945153,2.2355959370945153,4735056.549999999,4735056.549999999,5303552.469999999,5303552.469999999,1,5,3,8583254.53
2015-07-29,9470985.24,Revenue,2.2077600166785847,2.2077600166785847,2644333.6900000004,2644333.6900000004,2467669.8200000003,2467669.8200000003,0,2,7,
2021-02-25,,COGS,2.185717584885597,2.185717584885597,2221014.8499999996,2221014.8499999996,3224228.3499999996,3224228.3499999996,1,3,2,4598510.35
2015-09-27,9527329.68,Revenue,2.181172275975101,2.181172275975101,2905241.8199999994,2905241.8199999994,3556954.4899999993,3556954.4899999993,1,6,9,
2014-05-02,,COGS,2.1801786924476168,2.1801786924476168,-3326913.580000001,3326913.580000001,1399092.7699999996,1399092.7699999996,0,4,5,7277515.81
2015-12-28,,COGS,2.179296388977571,2.179296388977571,3068344.1100000003,3068344.1100000003,3032493.4400000004,3032493.4400000004,1,0,12,8163764.62
2019-06-29,,COGS,2.1685568248899902,2.1685568248899902,2307413.37,2307413.37,3394132.5400000005,3394132.5400000005,1,5,6,6925205.4
2018-08-31,9769233.6,Revenue,2.1615117493423703,2.1615117493423703,-1050225.33,1050225.33,6439903.22,6439903.22,1,4,8,
2017-05-18,10554187.11,Revenue,2.1427972751602167,2.1427972751602167,3027996.789999999,3027996.789999999,314624.8300000001,314624.8300000001,0,3,5,
2021-02-25,5675843.97,Revenue,2.1243915160389597,2.1243915160389597,2795195.84,2795195.84,3946643.3499999996,3946643.3499999996,1,3,2,
2018-05-03,9480205.54,Revenue,2.1238869400302414,2.1238869400302414,-3299748.08,3299748.08,2198320.459999999,2198320.459999999,0,3,5,
2022-02-26,,COGS,2.0989159670409347,2.0989159670409347,2451083.87,2451083.87,2823117.8200000003,2823117.8200000003,0,5,2,4896174.07
2019-04-29,9634257.78,Revenue,2.0890243121375733,2.0890243121375733,4055149.6499999994,4055149.6499999994,4522534.43,4522534.43,0,0,4,
2016-08-18,9528740.46,Revenue,2.067408135953472,2.067408135953472,4047548.9800000004,4047548.9800000004,3013110.410000001,3013110.410000001,0,3,8,
2017-06-30,10343460.86,Revenue,2.0615396835740487,2.0615396835740487,-4232393.8100000005,4232393.8100000005,3817177.0199999996,3817177.0199999996,1,4,6,
2013-08-02,7422715.15,Revenue,2.040953180199386,2.040953180199386,-3575493.25,3575493.25,481278.4400000004,481278.4400000004,1,4,8,
2017-05-11,10239562.28,Revenue,2.023101032509794,2.023101032509794,2737566.0599999996,2737566.0599999996,5143489.7299999995,5143489.7299999995,0,3,5,
2017-08-01,,COGS,2.0185592089921185,2.0185592089921185,-2235230.9399999995,2235230.9399999995,3157449.5600000005,3157449.5600000005,1,1,8,8893176.14
2013-07-24,7329505.1,Revenue,2.00309302434929,2.00309302434929,2892726.8199999994,2892726.8199999994,2854051.46,2854051.46,0,2,7,
2013-12-29,,COGS,1.997276975081655,1.997276975081655,3018712.9399999995,3018712.9399999995,3047929.7399999998,3047929.7399999998,1,6,12,6506519.56
2019-04-29,,COGS,1.9802428698998948,1.9802428698998948,3248186.74,3248186.74,3568156.83,3568156.83,0,0,4,7639657.66
2016-04-13,,COGS,1.9712686189721442,1.9712686189721442,2295671.33,2295671.33,2307338.9499999993,2307338.9499999993,1,2,4,7772805.93
2018-06-28,,COGS,1.9702495147703363,1.9702495147703363,-2541869.74,2541869.74,1987448.87,1987448.87,1,3,6,8332592.17
2019-07-31,,COGS,1.9505020585606125,1.9505020585606125,2889969.3,2889969.3,2366083.08,2366083.08,1,2,7,6089074.09
2014-07-29,8325936.32,Revenue,1.94007170008215,1.94007170008215,2666088.0,2666088.0,2117822.5600000005,2117822.5600000005,0,1,7,
2018-05-24,9030397.74,Revenue,1.939591115736137,1.939591115736137,-2748607.1999999993,2748607.1999999993,-786344.3900000006,786344.3900000006,0,3,5,
2016-08-18,,COGS,1.9385535497817608,1.9385535497817608,3695349.66,3695349.66,2659712.1499999994,2659712.1499999994,0,3,8,7920089.68
2017-06-21,,COGS,1.932867085258375,1.932867085258375,2241501.08,2241501.08,505991.47000000067,505991.47000000067,0,2,6,8609715.32
2013-07-24,,COGS,1.9320853612034286,1.9320853612034286,2372627.8499999996,2372627.8499999996,1549367.6399999997,1549367.6399999997,0,2,7,5924978.27
2016-05-02,8891959.72,Revenue,1.9242278896899516,1.9242278896899516,-2661761.01,2661761.01,-2176118.289999999,2176118.289999999,0,0,5,
2015-02-25,,COGS,1.887248661123336,1.887248661123336,2633558.24,2633558.24,4398790.57,4398790.57,1,2,2,7083827.01
2018-08-31,,COGS,1.8589525573174397,1.8589525573174397,-521786.17000000086,521786.17000000086,5345153.199999999,5345153.199999999,1,4,8,7975907.3
2017-05-18,,COGS,1.858268275270065,1.858268275270065,2475427.200000001,2475427.200000001,148593.67000000086,148593.67000000086,0,3,5,8417567.55
2016-03-01,,COGS,-1.8543189000489666,1.8543189000489666,-2220504.88,2220504.88,-3098959.15,3098959.15,0,1,3,623398.17
2018-08-02,,COGS,1.8376203197067356,1.8376203197067356,-2885384.6400000006,2885384.6400000006,2787246.51,2787246.51,0,3,8,7999614.76
2016-03-01,709982.79,Revenue,-1.8355914790556531,1.8355914790556531,-2819100.8,2819100.8,-3840233.4299999997,3840233.4299999997,0,1,3,
2012-09-27,,COGS,1.8307577713440077,1.8307577713440077,2346691.09,2346691.09,2936834.51,2936834.51,0,3,9,6017108.13
2013-04-26,6156392.84,Revenue,1.8302557602261602,1.8302557602261602,-2970890.16,2970890.16,285079.9900000002,285079.9900000002,0,4,4,
2019-03-30,9442671.99,Revenue,1.8277046511955457,1.8277046511955457,5133515.76,5133515.76,5859695.74,5859695.74,1,5,3,
2014-12-28,8484445.21,Revenue,1.8186307741011452,1.8186307741011452,4909161.450000001,4909161.450000001,4112316.620000001,4112316.620000001,1,6,12,
2012-09-27,7556892.66,Revenue,1.8109539995349315,1.8109539995349315,2964610.0700000003,2964610.0700000003,3793748.91,3793748.91,0,3,9,
2012-11-02,,COGS,-1.8070399548155667,1.8070399548155667,-2893169.2,2893169.2,-123990.98000000021,123990.98000000021,0,4,11,1547786.14
2016-04-13,8636899.06,Revenue,1.8015312203064062,1.8015312203064062,2674048.7800000003,2674048.7800000003,2763823.040000001,2763823.040000001,1,2,4,
2015-08-28,8506950.72,Revenue,1.7992217634291052,1.7992217634291052,4942898.430000001,4942898.430000001,5680256.290000001,5680256.290000001,1,4,8,
2017-05-11,,COGS,1.7851771515943868,1.7851771515943868,2236897.71,2236897.71,4063744.33,4063744.33,0,3,5,8268973.88
2013-03-04,1412869.43,Revenue,-1.7649522743299664,1.7649522743299664,-546614.6500000001,546614.6500000001,-7715355.82,7715355.82,0,0,3,
2016-06-08,8622987.0,Revenue,1.7614534074637345,1.7614534074637345,2138381.79,2138381.79,-6404980.48,6404980.48,0,2,6,
2015-02-25,8502202.85,Revenue,1.7427269599502528,1.7427269599502528,3029062.38,3029062.38,5292795.81,5292795.81,1,2,2,
2012-11-02,1936831.08,Revenue,-1.7413729525516826,1.7413729525516826,-3599917.2699999996,3599917.2699999996,-202096.08999999985,202096.08999999985,0,4,11,
2013-01-02,1606940.44,Revenue,-1.7307886198090547,1.7307886198090547,-3697606.5500000003,3697606.5500000003,-1678280.81,1678280.81,0,2,1,
2017-01-04,,COGS,-1.720808226961756,1.720808226961756,-890838.47,890838.47,-6738633.880000001,6738633.880000001,0,2,1,682698.81
2018-06-28,8513932.2,Revenue,1.7063188154285942,1.7063188154285942,-2567214.3200000003,2567214.3200000003,553574.9999999991,553574.9999999991,1,3,6,
2013-03-04,,COGS,-1.697760935111566,1.697760935111566,-375304.30000000005,375304.30000000005,-6300207.44,6300207.44,0,0,3,1130489.5
2018-05-03,,COGS,1.6785642278259492,1.6785642278259492,-2445666.1000000006,2445666.1000000006,1914479.2999999998,1914479.2999999998,0,3,5,7740627.05
2013-04-26,,COGS,1.6736848926082075,1.6736848926082075,-2346704.09,2346704.09,203151.96999999974,203151.96999999974,0,4,4,4860244.05
2013-01-02,,COGS,-1.663350314740281,1.663350314740281,-2918572.3600000003,2918572.3600000003,-1421135.61,1421135.61,0,2,1,1237497.84
2015-03-02,,COGS,-1.6565935711855029,1.6565935711855029,-2763512.4099999997,2763512.4099999997,-4969543.46,4969543.46,0,0,3,996728.16
2017-01-04,847466.28,Revenue,-1.6343892067510244,1.6343892067510244,-1044371.6299999999,1044371.6299999999,-6706892.9399999995,6706892.9399999995,0,2,1,
2016-05-02,,COGS,1.6266577887178113,1.6266577887178113,-2292816.41,2292816.41,-1828544.9100000001,1828544.9100000001,0,0,5,7094979.67
2014-08-27,7880420.55,Revenue,1.6181052243314267,1.6181052243314267,2564669.54,2564669.54,1627523.6099999994,1627523.6099999994,0,2,8,
2015-12-02,,COGS,-1.6181026111105028,1.6181026111105028,-2284410.9,2284410.9,-1091090.79,1091090.79,1,2,12,978207.15
2015-12-28,8179976.67,Revenue,1.5946906643992131,1.5946906643992131,3083622.5,3083622.5,3129494.91,3129494.91,1,0,12,
2021-12-29,,COGS,1.5700522712412999,1.5700522712412999,2361473.8000000003,2361473.8000000003,1925080.4200000004,1925080.4200000004,1,2,12,4208667.7
2015-07-04,,COGS,-1.5343145266892357,1.5343145266892357,-4799124.93,4799124.93,-4693735.58,4693735.58,1,5,7,1068025.58
2015-07-04,1184319.43,Revenue,-1.5248717781416274,1.5248717781416274,-4863599.63,4863599.63,-4723582.34,4723582.34,1,5,7,
2017-09-01,,COGS,1.5108896078047114,1.5108896078047114,-2412298.49,2412298.49,3057152.5299999993,3057152.5299999993,1,4,9,7605277.51
2015-03-02,1204115.66,Revenue,-1.5054444295426286,1.5054444295426286,-3408507.5300000003,3408507.5300000003,-6156284.32,6156284.32,0,0,3,
2017-03-02,,COGS,-1.5010997797815484,1.5010997797815484,-2567516.88,2567516.88,-3156409.11,3156409.11,0,3,3,894235.96
2014-06-03,7433951.35,Revenue,1.4958928616979599,1.4958928616979599,-2686820.7200000007,2686820.7200000007,-3763593.17,3763593.17,0,1,6,
2016-07-04,,COGS,-1.4948434215297022,1.4948434215297022,-5018150.94,5018150.94,-5507535.0600000005,5507535.0600000005,1,0,7,1325944.63
2017-01-05,,COGS,-1.4912610270676658,1.4912610270676658,462701.72,462701.72,-6806366.88,6806366.88,0,3,1,1145400.53
2013-08-29,6385124.62,Revenue,1.4785615724220071,1.4785615724220071,2635966.12,2635966.12,2563891.42,2563891.42,1,3,8,
2016-07-04,1386571.93,Revenue,-1.4761584940717714,1.4761584940717714,-5040111.69,5040111.69,-5484934.63,5484934.63,1,0,7,
2015-01-02,,COGS,-1.460901057643758,1.460901057643758,-3033243.05,3033243.05,-1595848.51,1595848.51,1,4,1,1281805.11
2016-01-05,,COGS,-1.45855192122131,1.45855192122131,-612258.5800000001,612258.5800000001,-6439892.220000001,6439892.220000001,0,1,1,1249444.02
2017-03-02,1084768.59,Revenue,-1.4431671837257527,1.4431671837257527,-3053990.5300000003,3053990.5300000003,-3920314.1500000004,3920314.1500000004,0,3,3,
2016-05-28,7818417.53,Revenue,1.4136131440488409,1.4136131440488409,-2827442.63,2827442.63,371334.0600000005,371334.0600000005,0,5,5,
2012-10-28,,COGS,1.405014806055633,1.405014806055633,2747277.7899999996,2747277.7899999996,3123900.38,3123900.38,0,6,10,5044146.85
2017-01-05,1464435.52,Revenue,-1.3871322169788982,1.3871322169788982,616969.24,616969.24,-6463708.0600000005,6463708.0600000005,0,3,1,
2013-12-29,6516622.75,Revenue,1.3764891576583764,1.3764891576583764,2969286.59,2969286.59,3040396.78,3040396.78,1,6,12,
2018-03-03,,COGS,-1.3637451233674849,1.3637451233674849,-3404265.85,3404265.85,-1712060.67,1712060.67,0,5,3,967531.27
2018-01-03,,COGS,-1.3618188869474335,1.3618188869474335,-2247762.81,2247762.81,-3115213.83,3115213.83,0,2,1,997328.86
2016-01-05,1557710.07,Revenue,-1.3583867852043678,1.3583867852043678,-830127.9299999999,830127.9299999999,-6202439.16,6202439.16,0,1,1,
2015-04-07,,COGS,1.357120849966733,1.357120849966733,614081.3300000001,614081.3300000001,-7191125.069999999,7191125.069999999,1,1,4,6115686.29
2013-10-03,,COGS,-1.3474088018468806,1.3474088018468806,-2978472.54,2978472.54,-2088764.66,2088764.66,0,3,10,1672946.51
2015-01-02,1625420.31,Revenue,-1.3461473225261862,1.3461473225261862,-2951039.8699999996,2951039.8699999996,-1297076.9899999998,1297076.9899999998,1,4,1,
2015-04-08,,COGS,1.3435286592694575,1.3435286592694575,-23486.179999999702,23486.179999999702,-6230933.88,6230933.88,1,2,4,6092200.11
2014-07-04,,COGS,-1.3432313856372238,1.3432313856372238,-4733327.869999999,4733327.869999999,-4395119.02,4395119.02,1,4,7,1546984.48
2014-07-04,1539342.27,Revenue,-1.3228334608236252,1.3228334608236252,-5059783.869999999,5059783.869999999,-4676000.0,4676000.0,1,4,7,
2012-10-28,6259883.83,Revenue,1.3213281309985179,1.3213281309985179,3443011.49,3443011.49,3864273.92,3864273.92,0,6,10,
2021-08-29,4443078.33,Revenue,1.3181485685745924,1.3181485685745924,2778139.8200000003,2778139.8200000003,2802810.26,2802810.26,1,6,8,
2014-09-02,,COGS,-1.3020190477009816,1.3020190477009816,-6733628.619999999,6733628.619999999,-2452607.53,2452607.53,1,1,9,1699049.31
2018-03-03,1177076.3,Revenue,-1.3017295051435376,1.3017295051435376,-4436595.57,4436595.57,-2187421.91,2187421.91,0,5,3,
2018-02-26,7426597.23,Revenue,1.3016170826580309,1.3016170826580309,3411142.4000000004,3411142.4000000004,3240395.7100000004,3240395.7100000004,0,0,2,
2015-05-29,7443400.33,Revenue,1.2974913647559374,1.2974913647559374,-3443040.4299999997,3443040.4299999997,593550.7800000003,593550.7800000003,0,4,5,
2017-11-03,,COGS,-1.287534395989711,1.287534395989711,-2998768.89,2998768.89,-1421774.52,1421774.52,0,4,11,1289906.6
2017-07-04,1548331.57,Revenue,-1.2794929683306506,1.2794929683306506,-5786948.9799999995,5786948.9799999995,-7701705.77,7701705.77,1,1,7,
2021-07-04,,COGS,-1.2791947069094367,1.2791947069094367,-2453830.5300000003,2453830.5300000003,-3184695.42,3184695.42,1,6,7,647312.84
2015-05-29,,COGS,1.2784969194034,1.2784969194034,-2692086.789999999,2692086.789999999,483090.3799999999,483090.3799999999,0,4,5,6010039.49
2016-11-02,,COGS,-1.2749795001693025,1.2749795001693025,-4437093.65,4437093.65,-2080320.6699999997,2080320.6699999997,0,2,11,1671538.84
2014-09-02,1980913.22,Revenue,-1.2701294995050707,1.2701294995050707,-8325628.03,8325628.03,-3334837.79,3334837.79,1,1,9,
2016-11-02,2019573.39,Revenue,-1.2677917860014265,1.2677917860014265,-5699606.470000001,5699606.470000001,-2687332.7200000007,2687332.7200000007,0,2,11,
2016-09-02,2363186.38,Revenue,-1.2631119080283397,1.2631119080283397,-10040358.239999998,10040358.239999998,-3317173.96,3317173.96,1,4,9,
2014-05-08,6845994.59,Revenue,1.2624527624197424,1.2624527624197424,670970.5899999999,670970.5899999999,-6443880.859999999,6443880.859999999,0,3,5,
2014-04-08,,COGS,1.2621868026711465,1.2621868026711465,1530825.0599999996,1530825.0599999996,-5344260.180000001,5344260.180000001,1,1,4,5806623.81
2015-08-08,1709563.14,Revenue,-1.2616902379865218,1.2616902379865218,-271545.90000000014,271545.90000000014,-6259836.0200000005,6259836.0200000005,1,5,8,
2017-08-05,1626028.13,Revenue,-1.251345690145971,1.251345690145971,-3846015.8600000003,3846015.8600000003,-5997130.0200000005,5997130.0200000005,1,5,8,
2016-05-21,7447083.47,Revenue,1.2494586313646543,1.2494586313646543,-2611047.6399999997,2611047.6399999997,670.25,670.25,0,5,5,
2014-09-03,2013419.84,Revenue,-1.2466312328504061,1.2466312328504061,32506.62000000011,32506.62000000011,-5867000.71,5867000.71,1,2,9,
2018-11-02,,COGS,-1.2450153252302114,1.2450153252302114,-2233844.9299999997,2233844.9299999997,-1353538.3199999998,1353538.3199999998,0,4,11,973346.43
2018-11-02,1332091.2,Revenue,-1.2343598130348297,1.2343598130348297,-2768413.0300000003,2768413.0300000003,-1593576.4200000002,1593576.4200000002,0,4,11,
2020-07-04,,COGS,-1.2305275716870718,1.2305275716870718,-3106009.01,3106009.01,-2228446.1399999997,2228446.1399999997,1,5,7,665027.87
2015-10-02,,COGS,-1.2157704006047527,1.2157704006047527,-2783115.09,2783115.09,-2941732.96,2941732.96,0,4,10,1796561.55
2013-05-08,5458168.5,Revenue,1.2130897608473483,1.2130897608473483,1694836.13,1694836.13,-7593063.8100000005,7593063.8100000005,0,2,5,
2017-10-29,7644126.36,Revenue,1.210830200041902,1.210830200041902,3985129.0900000003,3985129.0900000003,4083804.0300000003,4083804.0300000003,0,6,10,
2013-06-06,,COGS,1.2044948906351665,1.2044948906351665,-872961.4799999995,872961.4799999995,-5404721.28,5404721.28,0,3,6,4632206.37
2014-09-04,2079554.62,Revenue,-1.2020122955046508,1.2020122955046508,66134.78000000003,66134.78000000003,-11821291.91,11821291.91,1,3,9,
2015-07-03,,COGS,1.2005420308827182,1.2005420308827182,-2287636.6500000004,2287636.6500000004,702493.8499999996,702493.8499999996,1,4,7,5867150.51
2022-03-03,,COGS,-1.1992330511891534,1.1992330511891534,-3509876.8,3509876.8,-1400841.9000000001,1400841.9000000001,0,3,3,936517.95
2017-07-04,,COGS,-1.1931312400357734,1.1931312400357734,-5848453.0,5848453.0,-7596605.200000001,7596605.200000001,1,1,7,1505172.52
2013-08-05,2231563.34,Revenue,-1.189977658101859,1.189977658101859,-2790374.95,2790374.95,-5926677.82,5926677.82,1,0,8,
2013-10-03,2026611.74,Revenue,-1.1861089369297422,1.1861089369297422,-3367357.55,3367357.55,-2093427.76,2093427.76,0,3,10,
2016-05-09,7307039.01,Revenue,1.1850373718110307,1.1850373718110307,2576135.8899999997,2576135.8899999997,-1584920.710000001,1584920.710000001,0,0,5,
2016-05-28,,COGS,1.176679472724321,1.176679472724321,-2254321.0999999996,2254321.0999999996,410938.75,410938.75,0,5,5,6306590.85
2013-06-06,5692902.11,Revenue,1.1660042749534445,1.1660042749534445,-1168056.8499999996,1168056.8499999996,-7135391.37,7135391.37,0,3,6,
2016-07-03,,COGS,1.1643531839055261,1.1643531839055261,-2253894.08,2253894.08,199853.27000000048,199853.27000000048,1,6,7,6344095.57
2014-09-04,,COGS,-1.1610290612691425,1.1610290612691425,74485.21999999997,74485.21999999997,-9330697.74,9330697.74,1,3,9,1858190.69
2018-10-02,,COGS,-1.1511298111853459,1.1511298111853459,-2761241.02,2761241.02,-2009532.92,2009532.92,0,1,10,1354070.12
2013-10-29,5981959.98,Revenue,1.148211682035684,1.148211682035684,2746160.2500000005,2746160.2500000005,2049907.0900000003,2049907.0900000003,0,1,10,
2014-06-03,,COGS,1.1407075411545746,1.1407075411545746,-2292055.4699999997,2292055.4699999997,-3141953.71,3141953.71,0,1,6,5784897.37
2017-04-23,7933547.43,Revenue,1.1402563771633574,1.1402563771633574,2625830.87,2625830.87,2382667.26,2382667.26,0,6,4,
2015-08-07,1981109.04,Revenue,-1.1398241791856083,1.1398241791856083,-577598.1400000001,577598.1400000001,-6246203.66,6246203.66,1,4,8,
2016-01-04,,COGS,-1.1373439488077839,1.1373439488077839,-308072.79000000004,308072.79000000004,-6302062.02,6302062.02,0,0,1,1861702.6
2018-10-02,1807247.84,Revenue,-1.1295105198357966,1.1295105198357966,-2934933.8,2934933.8,-2027076.66,2027076.66,0,1,10,
2016-09-02,,COGS,-1.119886554947373,1.119886554947373,-7919437.459999999,7919437.459999999,-2291363.5100000002,2291363.5100000002,1,4,9,2197302.32
2018-06-09,7018402.9,Revenue,1.1184405312168126,1.1184405312168126,1155131.67,1155131.67,-10510705.44,10510705.44,0,5,6,
2020-07-04,706367.78,Revenue,-1.1167490674044809,1.1167490674044809,-2990605.0999999996,2990605.0999999996,-2245642.21,2245642.21,1,5,7,
2015-06-10,7033422.25,Revenue,1.1152574432945839,1.1152574432945839,-115726.12999999989,115726.12999999989,-5882477.57,5882477.57,0,2,6,
2014-04-09,,COGS,1.111587678177038,1.111587678177038,-221876.20999999996,221876.20999999996,-6258501.620000001,6258501.620000001,1,2,4,5584747.6
2019-09-04,,COGS,-1.0970766891548747,1.0970766891548747,-577325.5700000001,577325.5700000001,-6410188.16,6410188.16,1,2,9,795474.98
2017-11-03,1577128.76,Revenue,-1.096493739436367,1.096493739436367,-3622807.3200000003,3622807.3200000003,-1875216.5799999998,1875216.5799999998,0,4,11,
2013-05-08,,COGS,1.096192019918021,1.096192019918021,1187897.6300000004,1187897.6300000004,-6127641.029999999,6127641.029999999,0,2,5,4267785.48
2015-04-07,6969771.13,Revenue,1.0866817624883152,1.0866817624883152,1022419.2800000003,1022419.2800000003,-7844194.21,7844194.21,1,1,4,
2017-08-06,2056024.63,Revenue,-1.0865211354489923,1.0865211354489923,429996.5,429996.5,-6752518.55,6752518.55,1,6,8,
2017-08-07,2070918.21,Revenue,-1.079506196631889,1.079506196631889,14893.580000000075,14893.580000000075,-7395631.510000001,7395631.510000001,1,0,8,
2016-09-07,2727504.52,Revenue,-1.0786334525316175,1.0786334525316175,-1730316.4700000002,1730316.4700000002,-9807090.4,9807090.4,1,2,9,
2015-04-08,6923568.08,Revenue,1.0659392585217542,1.0659392585217542,-46203.049999999814,46203.049999999814,-6774311.800000001,6774311.800000001,1,2,4,
2022-03-03,1113577.08,Revenue,-1.0550686110401495,1.0550686110401495,-4108189.01,4108189.01,-1655273.8900000001,1655273.8900000001,0,3,3,
2013-11-03,2310551.56,Revenue,-1.0547294344307772,1.0547294344307772,-2561027.9499999997,2561027.9499999997,-639186.3199999998,639186.3199999998,0,6,11,
2021-09-03,,COGS,-1.0465156629303773,1.0465156629303773,-3719073.8800000004,3719073.8800000004,-1368144.6,1368144.6,1,4,9,1003268.02
2013-01-04,2376895.46,Revenue,-1.0460887223275988,1.0460887223275988,95215.45000000019,95215.45000000019,-6196767.850000001,6196767.850000001,0,4,1,
2017-12-29,,COGS,1.0319823861613568,1.0319823861613568,3029327.99,3029327.99,4099717.87,4099717.87,1,4,12,6483039.79
